code_module,code_presentation,id_student,final_result,at_risk,risk_probability,risk_tier,predicted_at_risk
CCC,2014J,589463,Pass,0,0.832537692994824,High,1
CCC,2014J,589523,Fail,1,0.6211634041355427,High,1
CCC,2014J,589565,Distinction,0,0.1625861033107134,Low,0
CCC,2014J,589634,Distinction,0,0.2308972796074098,Low,0
CCC,2014J,589723,Withdrawn,1,0.6824523145534742,High,1
CCC,2014J,589778,Pass,0,0.4603394837190469,Medium,0
CCC,2014J,589782,Distinction,0,0.27269284333595045,Low,0
CCC,2014J,589956,Distinction,0,0.27031059669644814,Low,0
CCC,2014J,590397,Pass,0,0.4148381944887619,Medium,0
CCC,2014J,590519,Fail,1,0.41579764261602115,Medium,0
CCC,2014J,590676,Pass,0,0.6148904985977909,High,1
CCC,2014J,590886,Withdrawn,1,0.7402994546914978,High,1
CCC,2014J,590974,Fail,1,0.5923643480507911,Medium,1
CCC,2014J,591083,Fail,1,0.4894706240890319,Medium,0
CCC,2014J,591230,Pass,0,0.2604521254543379,Low,0
CCC,2014J,591593,Withdrawn,1,0.9846305660922213,High,1
CCC,2014J,591619,Withdrawn,1,0.8621383741324636,High,1
CCC,2014J,591655,Fail,1,0.9046307802668276,High,1
CCC,2014J,591733,Withdrawn,1,0.6634137294087473,High,1
CCC,2014J,591869,Withdrawn,1,0.4106145671975754,Medium,0
CCC,2014J,591891,Pass,0,0.2030713573957707,Low,0
CCC,2014J,592051,Pass,0,0.3937839757201679,Low,0
CCC,2014J,592093,Pass,0,0.5540937160161187,Medium,1
CCC,2014J,592124,Withdrawn,1,0.7008393887308944,High,1
CCC,2014J,592259,Withdrawn,1,0.6971814525229584,High,1
CCC,2014J,592310,Distinction,0,0.28872015785633065,Low,0
CCC,2014J,592338,Pass,0,0.30636433257595874,Low,0
CCC,2014J,592372,Fail,1,0.5246213971828153,Medium,1
CCC,2014J,592494,Pass,0,0.49930243846512146,Medium,0
CCC,2014J,592625,Pass,0,0.3779670890036501,Low,0
CCC,2014J,592657,Withdrawn,1,0.6740731372736691,High,1
CCC,2014J,592731,Withdrawn,1,0.3003399506421724,Low,0
CCC,2014J,592787,Withdrawn,1,0.5621987042396774,Medium,1
CCC,2014J,592805,Withdrawn,1,0.8115925570029923,High,1
CCC,2014J,592950,Withdrawn,1,0.38338839395517943,Low,0
CCC,2014J,592951,Withdrawn,1,0.6787673727521137,High,1
CCC,2014J,592997,Fail,1,0.5125286999878371,Medium,1
CCC,2014J,593022,Pass,0,0.49941770380635847,Medium,0
CCC,2014J,593607,Withdrawn,1,0.5403812727606048,Medium,1
CCC,2014J,593657,Distinction,0,0.23088714595010226,Low,0
CCC,2014J,594052,Withdrawn,1,0.8351833204190396,High,1
CCC,2014J,594214,Withdrawn,1,0.7036626407032864,High,1
CCC,2014J,594319,Withdrawn,1,0.5287881427636828,Medium,1
CCC,2014J,594326,Pass,0,0.5831299031809015,Medium,1
CCC,2014J,594399,Withdrawn,1,0.7772460503438536,High,1
CCC,2014J,594419,Pass,0,0.3784887625154212,Low,0
CCC,2014J,594627,Withdrawn,1,0.688288088991797,High,1
CCC,2014J,594909,Pass,0,0.4628441104050397,Medium,0
CCC,2014J,595106,Distinction,0,0.16915175523697473,Low,0
CCC,2014J,595495,Pass,0,0.4564159229541893,Medium,0
CCC,2014J,595514,Pass,0,0.23797448052365006,Low,0
CCC,2014J,595553,Withdrawn,1,0.24241229212198814,Low,0
CCC,2014J,595655,Withdrawn,1,0.6343343719521267,High,1
CCC,2014J,595746,Withdrawn,1,0.9070788796254255,High,1
CCC,2014J,595938,Withdrawn,1,0.7061029129591985,High,1
CCC,2014J,595988,Withdrawn,1,0.541421028346969,Medium,1
CCC,2014J,596052,Withdrawn,1,0.9101637361077054,High,1
CCC,2014J,596245,Withdrawn,1,0.980966410316889,High,1
CCC,2014J,596332,Pass,0,0.34081940345350004,Low,0
CCC,2014J,596441,Withdrawn,1,0.7103648327469793,High,1
CCC,2014J,596620,Withdrawn,1,0.32085406664642896,Low,0
CCC,2014J,596711,Pass,0,0.18860658520710316,Low,0
CCC,2014J,596789,Withdrawn,1,0.6667104856761675,High,1
CCC,2014J,596812,Withdrawn,1,0.5178362342972576,Medium,1
CCC,2014J,596845,Pass,0,0.19154982289496514,Low,0
CCC,2014J,596846,Pass,0,0.280876542148613,Low,0
CCC,2014J,596855,Withdrawn,1,0.9099264976547876,High,1
CCC,2014J,596860,Withdrawn,1,0.9354993067012051,High,1
CCC,2014J,596931,Withdrawn,1,0.5410403552223616,Medium,1
CCC,2014J,596981,Fail,1,0.6927469448179899,High,1
CCC,2014J,597052,Pass,0,0.10628763298494129,Low,0
CCC,2014J,597166,Withdrawn,1,0.6760693666873392,High,1
CCC,2014J,597319,Withdrawn,1,0.6798515653638403,High,1
CCC,2014J,597365,Pass,0,0.12739458983613594,Low,0
CCC,2014J,597433,Pass,0,0.2640372294224831,Low,0
CCC,2014J,597436,Distinction,0,0.17047725156906307,Low,0
CCC,2014J,597560,Withdrawn,1,0.9162033714365321,High,1
CCC,2014J,597755,Distinction,0,0.24227746042595943,Low,0
CCC,2014J,597948,Withdrawn,1,0.3475562442699629,Low,0
CCC,2014J,598028,Withdrawn,1,0.603319683443916,High,1
CCC,2014J,598102,Pass,0,0.2297324530481935,Low,0
CCC,2014J,598299,Pass,0,0.1562026262067941,Low,0
CCC,2014J,598478,Withdrawn,1,0.34472126957751065,Low,0
CCC,2014J,598501,Pass,0,0.16724298071565727,Low,0
CCC,2014J,598665,Pass,0,0.5661573588613193,Medium,1
CCC,2014J,598713,Pass,0,0.17818628984493565,Low,0
CCC,2014J,598751,Pass,0,0.3909383162293103,Low,0
CCC,2014J,598887,Withdrawn,1,0.8745651596138583,High,1
CCC,2014J,598963,Pass,0,0.4699825224795813,Medium,0
CCC,2014J,598983,Pass,0,0.6794049568639835,High,1
CCC,2014J,599084,Withdrawn,1,0.33562967841915287,Low,0
CCC,2014J,599109,Pass,0,0.1474985551466826,Low,0
CCC,2014J,599169,Pass,0,0.1854408892523102,Low,0
CCC,2014J,599176,Distinction,0,0.15751346632658061,Low,0
CCC,2014J,599297,Fail,1,0.5748324798514765,Medium,1
CCC,2014J,599341,Withdrawn,1,0.5694402256903583,Medium,1
CCC,2014J,599398,Fail,1,0.6419690032258,High,1
CCC,2014J,599429,Withdrawn,1,0.682534912559881,High,1
CCC,2014J,599452,Pass,0,0.35616141207371393,Low,0
CCC,2014J,599461,Withdrawn,1,0.8663118873540305,High,1
CCC,2014J,599491,Fail,1,0.3058999911810157,Low,0
CCC,2014J,599663,Withdrawn,1,0.46546919432414313,Medium,0
CCC,2014J,599740,Pass,0,0.8113013305375193,High,1
CCC,2014J,599976,Fail,1,0.6431504650380748,High,1
CCC,2014J,600042,Withdrawn,1,0.9251238152426692,High,1
CCC,2014J,600067,Distinction,0,0.23844044086773583,Low,0
CCC,2014J,600175,Withdrawn,1,0.3646153617921341,Low,0
CCC,2014J,600350,Withdrawn,1,0.6394082373736092,High,1
CCC,2014J,600509,Fail,1,0.7996797369759966,High,1
CCC,2014J,600535,Fail,1,0.5635463137711162,Medium,1
CCC,2014J,600547,Withdrawn,1,0.7056356670912429,High,1
CCC,2014J,600796,Pass,0,0.18993595230191254,Low,0
CCC,2014J,600814,Fail,1,0.4758015731095277,Medium,0
CCC,2014J,600869,Withdrawn,1,0.5036050019963393,Medium,1
CCC,2014J,600898,Withdrawn,1,0.9674726496903101,High,1
CCC,2014J,601043,Withdrawn,1,0.36971229764866853,Low,0
CCC,2014J,601054,Withdrawn,1,0.8459409600786293,High,1
CCC,2014J,601082,Fail,1,0.5534654332889815,Medium,1
CCC,2014J,601234,Pass,0,0.142882034939452,Low,0
CCC,2014J,601388,Pass,0,0.3144556391120943,Low,0
CCC,2014J,601431,Fail,1,0.9260845178836202,High,1
CCC,2014J,601517,Fail,1,0.6544285657483967,High,1
CCC,2014J,601566,Withdrawn,1,0.29509126458939255,Low,0
CCC,2014J,601567,Fail,1,0.7226121535512475,High,1
CCC,2014J,601653,Withdrawn,1,0.47290562109862555,Medium,0
CCC,2014J,601735,Withdrawn,1,0.2842879471218262,Low,0
CCC,2014J,601753,Withdrawn,1,0.727018679716512,High,1
CCC,2014J,601857,Withdrawn,1,0.6673402218607158,High,1
CCC,2014J,601956,Withdrawn,1,0.3031632186644897,Low,0
CCC,2014J,602030,Fail,1,0.838801459162834,High,1
CCC,2014J,602123,Fail,1,0.6023357922400452,High,1
CCC,2014J,602151,Pass,0,0.23728601414643258,Low,0
CCC,2014J,602288,Pass,0,0.2652685981976004,Low,0
CCC,2014J,602533,Distinction,0,0.27759116600802825,Low,0
CCC,2014J,602585,Withdrawn,1,0.8470133958182824,High,1
CCC,2014J,602683,Distinction,0,0.13720159045925304,Low,0
CCC,2014J,602806,Withdrawn,1,0.9818140476680416,High,1
CCC,2014J,602827,Withdrawn,1,0.697252240740725,High,1
CCC,2014J,602856,Withdrawn,1,0.20200440639924355,Low,0
CCC,2014J,602973,Pass,0,0.30401876054703353,Low,0
CCC,2014J,603049,Pass,0,0.36512757518340744,Low,0
CCC,2014J,603129,Pass,0,0.49443237125180955,Medium,0
CCC,2014J,603179,Pass,0,0.602194210971213,High,1
CCC,2014J,603302,Withdrawn,1,0.26742883930548184,Low,0
CCC,2014J,603325,Distinction,0,0.12532240763983982,Low,0
CCC,2014J,603503,Pass,0,0.3128094793937446,Low,0
CCC,2014J,603529,Pass,0,0.6662739918487671,High,1
CCC,2014J,603560,Withdrawn,1,0.3597810808393047,Low,0
CCC,2014J,603620,Pass,0,0.32154373537374864,Low,0
CCC,2014J,603728,Fail,1,0.8783616715242226,High,1
CCC,2014J,603979,Withdrawn,1,0.47752084667867095,Medium,0
CCC,2014J,604057,Distinction,0,0.1289503212479076,Low,0
CCC,2014J,604164,Pass,0,0.26815626848238555,Low,0
CCC,2014J,604340,Withdrawn,1,0.9594226302810078,High,1
CCC,2014J,604379,Withdrawn,1,0.7589323099636338,High,1
CCC,2014J,604694,Withdrawn,1,0.48487326059349267,Medium,0
CCC,2014J,604825,Withdrawn,1,0.5341774352283533,Medium,1
CCC,2014J,604906,Fail,1,0.7760518465969507,High,1
CCC,2014J,604991,Fail,1,0.46130477314466395,Medium,0
CCC,2014J,605111,Pass,0,0.326474271474801,Low,0
CCC,2014J,605264,Withdrawn,1,0.8044312637884998,High,1
CCC,2014J,605367,Fail,1,0.22179301056213394,Low,0
CCC,2014J,605459,Withdrawn,1,0.8139164920983397,High,1
CCC,2014J,605468,Withdrawn,1,0.2638913794376952,Low,0
CCC,2014J,605540,Distinction,0,0.1977730782487945,Low,0
CCC,2014J,605545,Fail,1,0.4915997587282005,Medium,0
CCC,2014J,605666,Pass,0,0.8544028767969916,High,1
CCC,2014J,605840,Fail,1,0.20367547850620402,Low,0
CCC,2014J,605868,Distinction,0,0.11573305333852488,Low,0
CCC,2014J,606036,Withdrawn,1,0.745634404854381,High,1
CCC,2014J,606064,Pass,0,0.2528558917405979,Low,0
CCC,2014J,606170,Pass,0,0.3491082362196659,Low,0
CCC,2014J,606182,Withdrawn,1,0.7925386414870832,High,1
CCC,2014J,606344,Withdrawn,1,0.6917886012858852,High,1
CCC,2014J,606345,Pass,0,0.18869038788855216,Low,0
CCC,2014J,607047,Pass,0,0.2617259222016871,Low,0
CCC,2014J,607085,Pass,0,0.2897970068890303,Low,0
CCC,2014J,607094,Fail,1,0.37908177246448715,Low,0
CCC,2014J,607143,Fail,1,0.7455852721993126,High,1
CCC,2014J,607427,Withdrawn,1,0.7275631314600111,High,1
CCC,2014J,607429,Pass,0,0.1970575341652718,Low,0
CCC,2014J,607453,Pass,0,0.36123202719127134,Low,0
CCC,2014J,607555,Fail,1,0.8147277224744776,High,1
CCC,2014J,607600,Withdrawn,1,0.7810049128240817,High,1
CCC,2014J,607668,Pass,0,0.2527419555355857,Low,0
CCC,2014J,607812,Pass,0,0.14835506906551754,Low,0
CCC,2014J,607900,Withdrawn,1,0.2630681174104163,Low,0
CCC,2014J,607947,Distinction,0,0.2573509695481372,Low,0
CCC,2014J,608422,Pass,0,0.5167490067361767,Medium,1
CCC,2014J,608423,Withdrawn,1,0.6440600167487832,High,1
CCC,2014J,608571,Fail,1,0.36576921638876164,Low,0
CCC,2014J,608577,Fail,1,0.808895393982677,High,1
CCC,2014J,608669,Fail,1,0.9161502758362992,High,1
CCC,2014J,608681,Fail,1,0.4988325835807018,Medium,0
CCC,2014J,608746,Pass,0,0.36006305434617275,Low,0
CCC,2014J,608821,Withdrawn,1,0.7599146781227313,High,1
CCC,2014J,608891,Fail,1,0.6381379616899427,High,1
CCC,2014J,608978,Distinction,0,0.1236071008987058,Low,0
CCC,2014J,608983,Withdrawn,1,0.8426833655054935,High,1
CCC,2014J,609031,Pass,0,0.36382351411063907,Low,0
CCC,2014J,609044,Withdrawn,1,0.8844106625320377,High,1
CCC,2014J,609235,Distinction,0,0.23004565074190256,Low,0
CCC,2014J,609456,Pass,0,0.16401368646854755,Low,0
CCC,2014J,609527,Withdrawn,1,0.6371684392483699,High,1
CCC,2014J,609537,Distinction,0,0.11771205150395747,Low,0
CCC,2014J,609605,Withdrawn,1,0.6042556427406256,High,1
CCC,2014J,609823,Withdrawn,1,0.43916605795024166,Medium,0
CCC,2014J,609852,Pass,0,0.12694672830028814,Low,0
CCC,2014J,609891,Fail,1,0.755681465670185,High,1
CCC,2014J,609969,Pass,0,0.35051682418444136,Low,0
CCC,2014J,610019,Pass,0,0.19064454758215807,Low,0
CCC,2014J,610033,Distinction,0,0.2887842779702178,Low,0
CCC,2014J,610234,Pass,0,0.1742470342129653,Low,0
CCC,2014J,610279,Pass,0,0.2904935380738699,Low,0
CCC,2014J,610285,Withdrawn,1,0.229700343493328,Low,0
CCC,2014J,610287,Pass,0,0.33146603031986077,Low,0
CCC,2014J,610324,Fail,1,0.7390910318800747,High,1
CCC,2014J,610537,Fail,1,0.7859346109635007,High,1
CCC,2014J,610549,Withdrawn,1,0.736598752917198,High,1
CCC,2014J,610622,Withdrawn,1,0.8287273314378628,High,1
CCC,2014J,610643,Pass,0,0.23621950532671426,Low,0
CCC,2014J,610650,Pass,0,0.2503840229591128,Low,0
CCC,2014J,610681,Fail,1,0.6057267644007928,High,1
CCC,2014J,610684,Withdrawn,1,0.7723943698548739,High,1
CCC,2014J,610881,Distinction,0,0.19135092177000065,Low,0
CCC,2014J,610904,Pass,0,0.2641715631483515,Low,0
CCC,2014J,611033,Withdrawn,1,0.3170580197180541,Low,0
CCC,2014J,611173,Pass,0,0.5348615205029623,Medium,1
CCC,2014J,611255,Pass,0,0.1594201346085175,Low,0
CCC,2014J,611407,Pass,0,0.21717050058652146,Low,0
CCC,2014J,611417,Pass,0,0.17993316268255108,Low,0
CCC,2014J,611465,Withdrawn,1,0.982114584647888,High,1
CCC,2014J,611520,Withdrawn,1,0.9777902103729886,High,1
CCC,2014J,611542,Pass,0,0.3415046609446849,Low,0
CCC,2014J,611593,Distinction,0,0.18599503209082208,Low,0
CCC,2014J,611813,Distinction,0,0.2606956179624621,Low,0
CCC,2014J,611852,Withdrawn,1,0.9786438226874985,High,1
CCC,2014J,612127,Withdrawn,1,0.7057390027974525,High,1
CCC,2014J,612177,Pass,0,0.4316628547530365,Medium,0
CCC,2014J,612179,Pass,0,0.45126006528810597,Medium,0
CCC,2014J,612183,Pass,0,0.14952420217925055,Low,0
CCC,2014J,612187,Pass,0,0.5841675785251745,Medium,1
CCC,2014J,612283,Withdrawn,1,0.5227440048465719,Medium,1
CCC,2014J,612327,Pass,0,0.42225116113557326,Medium,0
CCC,2014J,612439,Fail,1,0.3616457249170938,Low,0
CCC,2014J,612449,Withdrawn,1,0.6937795465188294,High,1
CCC,2014J,612568,Withdrawn,1,0.3437794326819853,Low,0
CCC,2014J,612798,Pass,0,0.18612879002948182,Low,0
CCC,2014J,612860,Pass,0,0.25286919450781176,Low,0
CCC,2014J,613122,Fail,1,0.6583984026935178,High,1
CCC,2014J,613237,Pass,0,0.13557545035847,Low,0
CCC,2014J,613370,Distinction,0,0.14442967916812088,Low,0
CCC,2014J,613644,Withdrawn,1,0.3821067828370756,Low,0
CCC,2014J,613667,Pass,0,0.16180397345324546,Low,0
CCC,2014J,613806,Distinction,0,0.12515051922293596,Low,0
CCC,2014J,613954,Distinction,0,0.22690158742285388,Low,0
CCC,2014J,614265,Pass,0,0.47909616741259214,Medium,0
CCC,2014J,614300,Pass,0,0.18899624135570847,Low,0
CCC,2014J,614458,Distinction,0,0.13158117607962827,Low,0
CCC,2014J,614623,Withdrawn,1,0.9793006049279831,High,1
CCC,2014J,614761,Withdrawn,1,0.4401620815195202,Medium,0
CCC,2014J,614804,Pass,0,0.5113911734447234,Medium,1
CCC,2014J,615075,Distinction,0,0.1351337166888025,Low,0
CCC,2014J,615225,Withdrawn,1,0.9764244028951344,High,1
CCC,2014J,615241,Distinction,0,0.21473301831167566,Low,0
CCC,2014J,615242,Fail,1,0.7731042592441577,High,1
CCC,2014J,615426,Withdrawn,1,0.9864187102906691,High,1
CCC,2014J,616386,Pass,0,0.25429223372903925,Low,0
CCC,2014J,616407,Withdrawn,1,0.8728536805948279,High,1
CCC,2014J,616439,Fail,1,0.7634423900147874,High,1
CCC,2014J,616646,Withdrawn,1,0.7627824199201361,High,1
CCC,2014J,616658,Pass,0,0.3535987618188379,Low,0
CCC,2014J,616789,Fail,1,0.540340268336163,Medium,1
CCC,2014J,616870,Pass,0,0.20457414098975193,Low,0
CCC,2014J,617130,Pass,0,0.22589238366668074,Low,0
CCC,2014J,617327,Withdrawn,1,0.6228744190252764,High,1
CCC,2014J,617341,Withdrawn,1,0.8350054324723698,High,1
CCC,2014J,617418,Fail,1,0.7552979229674357,High,1
CCC,2014J,617740,Pass,0,0.20029981177394052,Low,0
CCC,2014J,618377,Withdrawn,1,0.763039535785223,High,1
CCC,2014J,618513,Fail,1,0.631593693931312,High,1
CCC,2014J,618590,Fail,1,0.7334050741023671,High,1
CCC,2014J,618649,Pass,0,0.184415152510214,Low,0
CCC,2014J,618683,Distinction,0,0.14969731025696237,Low,0
CCC,2014J,618777,Distinction,0,0.15330026001411942,Low,0
CCC,2014J,618849,Withdrawn,1,0.16731292630679565,Low,0
CCC,2014J,618865,Pass,0,0.6841043655192511,High,1
CCC,2014J,618875,Fail,1,0.612200394351641,High,1
CCC,2014J,618982,Withdrawn,1,0.5338127492963443,Medium,1
CCC,2014J,619359,Fail,1,0.5485490992227664,Medium,1
CCC,2014J,619380,Pass,0,0.2894788484118025,Low,0
CCC,2014J,619472,Withdrawn,1,0.7123236532640628,High,1
CCC,2014J,619503,Withdrawn,1,0.3956377003320636,Low,0
CCC,2014J,619927,Pass,0,0.16908812530395972,Low,0
CCC,2014J,619928,Pass,0,0.22337639587015704,Low,0
CCC,2014J,620159,Fail,1,0.6918837246693416,High,1
CCC,2014J,620231,Pass,0,0.298138112311396,Low,0
CCC,2014J,620243,Fail,1,0.5474413621302486,Medium,1
CCC,2014J,620369,Fail,1,0.6651845045805367,High,1
CCC,2014J,620484,Fail,1,0.6174430400494377,High,1
CCC,2014J,620608,Withdrawn,1,0.925429391485487,High,1
CCC,2014J,620652,Pass,0,0.3057859486540072,Low,0
CCC,2014J,620716,Pass,0,0.2576503887090588,Low,0
CCC,2014J,620782,Withdrawn,1,0.7397194741300595,High,1
CCC,2014J,620819,Withdrawn,1,0.6716034270348531,High,1
CCC,2014J,620897,Withdrawn,1,0.6154709824991144,High,1
CCC,2014J,621001,Withdrawn,1,0.9827314519786121,High,1
CCC,2014J,621300,Pass,0,0.32906764093278246,Low,0
CCC,2014J,621380,Withdrawn,1,0.4760125488563456,Medium,0
CCC,2014J,621414,Withdrawn,1,0.7806639068984355,High,1
CCC,2014J,621442,Fail,1,0.7246628774660401,High,1
CCC,2014J,621605,Pass,0,0.21073948212035323,Low,0
CCC,2014J,621696,Pass,0,0.5876302447107268,Medium,1
CCC,2014J,621699,Withdrawn,1,0.9834756015765707,High,1
CCC,2014J,621884,Distinction,0,0.10711495618047266,Low,0
CCC,2014J,621906,Withdrawn,1,0.9796115359546238,High,1
CCC,2014J,622015,Withdrawn,1,0.8026194216381577,High,1
CCC,2014J,622027,Withdrawn,1,0.6952167898942815,High,1
CCC,2014J,622086,Withdrawn,1,0.6035705512853168,High,1
CCC,2014J,622096,Withdrawn,1,0.8366078438199596,High,1
CCC,2014J,622192,Pass,0,0.27395379211451876,Low,0
CCC,2014J,622374,Pass,0,0.13369076973719163,Low,0
CCC,2014J,622384,Fail,1,0.7440758840352291,High,1
CCC,2014J,622413,Withdrawn,1,0.593342698555899,Medium,1
CCC,2014J,622425,Withdrawn,1,0.7042659959382259,High,1
CCC,2014J,622541,Pass,0,0.45711672249165,Medium,0
CCC,2014J,622686,Withdrawn,1,0.814449384995127,High,1
CCC,2014J,622812,Pass,0,0.33508794869532577,Low,0
CCC,2014J,622890,Withdrawn,1,0.6816631223142987,High,1
CCC,2014J,622935,Pass,0,0.3263375801501435,Low,0
CCC,2014J,622972,Fail,1,0.47624430132946743,Medium,0
CCC,2014J,622976,Pass,0,0.21422047605844013,Low,0
CCC,2014J,623002,Fail,1,0.9866444157376154,High,1
CCC,2014J,623079,Withdrawn,1,0.37968750892894526,Low,0
CCC,2014J,623100,Distinction,0,0.21126400877312862,Low,0
CCC,2014J,623124,Pass,0,0.16769215607005347,Low,0
CCC,2014J,623221,Distinction,0,0.2504308047173441,Low,0
CCC,2014J,623407,Withdrawn,1,0.6286514887009644,High,1
CCC,2014J,623484,Distinction,0,0.3937071068734345,Low,0
CCC,2014J,623511,Distinction,0,0.2651093341664519,Low,0
CCC,2014J,623523,Withdrawn,1,0.9681058878533675,High,1
CCC,2014J,624060,Distinction,0,0.15125598474097035,Low,0
CCC,2014J,624092,Fail,1,0.7690523767845466,High,1
CCC,2014J,624126,Withdrawn,1,0.9782951788121746,High,1
CCC,2014J,624156,Fail,1,0.7267654620106038,High,1
CCC,2014J,624209,Pass,0,0.22717844994516617,Low,0
CCC,2014J,624256,Pass,0,0.401944003650606,Medium,0
CCC,2014J,624354,Fail,1,0.6868846524150725,High,1
CCC,2014J,624469,Withdrawn,1,0.749442469598209,High,1
CCC,2014J,624493,Pass,0,0.2848275599148293,Low,0
CCC,2014J,624585,Withdrawn,1,0.7394218362431143,High,1
CCC,2014J,624730,Withdrawn,1,0.891974448236958,High,1
CCC,2014J,624789,Pass,0,0.15763567119105232,Low,0
CCC,2014J,624860,Withdrawn,1,0.614294841895229,High,1
CCC,2014J,624927,Distinction,0,0.45767676989654604,Medium,0
CCC,2014J,624957,Withdrawn,1,0.6893375230162476,High,1
CCC,2014J,625067,Pass,0,0.5554188280959781,Medium,1
CCC,2014J,625078,Withdrawn,1,0.7792829023500765,High,1
CCC,2014J,625098,Fail,1,0.824455749730483,High,1
CCC,2014J,625100,Fail,1,0.4786113092033048,Medium,0
CCC,2014J,625126,Withdrawn,1,0.6102594742248604,High,1
CCC,2014J,625218,Withdrawn,1,0.8553286262988804,High,1
CCC,2014J,625263,Pass,0,0.1801461748201806,Low,0
CCC,2014J,625288,Withdrawn,1,0.7272296399927355,High,1
CCC,2014J,625357,Pass,0,0.35166557659270176,Low,0
CCC,2014J,625541,Fail,1,0.7676854596938699,High,1
CCC,2014J,625928,Withdrawn,1,0.7694231625870991,High,1
CCC,2014J,626103,Pass,0,0.19796176799481482,Low,0
CCC,2014J,626296,Pass,0,0.4380313745539923,Medium,0
CCC,2014J,626407,Fail,1,0.7214520737620954,High,1
CCC,2014J,626417,Pass,0,0.4547426860071226,Medium,0
CCC,2014J,626463,Pass,0,0.38328551460452864,Low,0
CCC,2014J,626519,Pass,0,0.6414600860480368,High,1
CCC,2014J,626625,Fail,1,0.31381822977371887,Low,0
CCC,2014J,626753,Withdrawn,1,0.9333676699683084,High,1
CCC,2014J,626757,Pass,0,0.17841628798445375,Low,0
CCC,2014J,626768,Withdrawn,1,0.45143565492411186,Medium,0
CCC,2014J,626878,Fail,1,0.5384147825919973,Medium,1
CCC,2014J,627184,Fail,1,0.3052862334782813,Low,0
CCC,2014J,627283,Pass,0,0.30624525656198787,Low,0
CCC,2014J,627290,Fail,1,0.5421949191961193,Medium,1
CCC,2014J,627295,Withdrawn,1,0.7111797602304847,High,1
CCC,2014J,627401,Distinction,0,0.3485349601281969,Low,0
CCC,2014J,627417,Pass,0,0.24614952856481156,Low,0
CCC,2014J,627450,Fail,1,0.4823492488901082,Medium,0
CCC,2014J,627471,Pass,0,0.3219694986861632,Low,0
CCC,2014J,627527,Pass,0,0.25236602619214243,Low,0
CCC,2014J,627581,Withdrawn,1,0.8537742649676373,High,1
CCC,2014J,627599,Withdrawn,1,0.5273904783412519,Medium,1
CCC,2014J,627947,Withdrawn,1,0.3144629268603747,Low,0
CCC,2014J,628008,Withdrawn,1,0.7888771913415309,High,1
CCC,2014J,628034,Pass,0,0.12290470887351145,Low,0
CCC,2014J,628114,Pass,0,0.5742523217112737,Medium,1
CCC,2014J,628216,Pass,0,0.5714020581341228,Medium,1
CCC,2014J,628300,Pass,0,0.2685321468219741,Low,0
CCC,2014J,628361,Distinction,0,0.10961579611639603,Low,0
CCC,2014J,628376,Pass,0,0.38725683192105254,Low,0
CCC,2014J,628407,Pass,0,0.3051414400368415,Low,0
CCC,2014J,628480,Withdrawn,1,0.8325114799602689,High,1
CCC,2014J,628618,Fail,1,0.6878276088138732,High,1
CCC,2014J,628706,Withdrawn,1,0.7888046284066411,High,1
CCC,2014J,628717,Withdrawn,1,0.348824971921054,Low,0
CCC,2014J,628720,Withdrawn,1,0.6684512835860618,High,1
CCC,2014J,628777,Pass,0,0.32586671541315826,Low,0
CCC,2014J,628803,Withdrawn,1,0.5874232986785215,Medium,1
CCC,2014J,628806,Withdrawn,1,0.4920381166410126,Medium,0
CCC,2014J,628846,Pass,0,0.3178245083434429,Low,0
CCC,2014J,628910,Pass,0,0.21981899912528824,Low,0
CCC,2014J,629014,Withdrawn,1,0.9701495356371052,High,1
CCC,2014J,629056,Withdrawn,1,0.8219020035531046,High,1
CCC,2014J,629096,Fail,1,0.5407314639591824,Medium,1
CCC,2014J,629400,Withdrawn,1,0.9774301152882587,High,1
CCC,2014J,629405,Pass,0,0.10325696963456954,Low,0
CCC,2014J,629523,Distinction,0,0.21687900049703693,Low,0
CCC,2014J,629535,Fail,1,0.6985646967161165,High,1
CCC,2014J,629560,Withdrawn,1,0.5340468249936429,Medium,1
CCC,2014J,629607,Pass,0,0.43550652508440635,Medium,0
CCC,2014J,629692,Distinction,0,0.1554972361639547,Low,0
CCC,2014J,629696,Distinction,0,0.26085783450138594,Low,0
CCC,2014J,629748,Withdrawn,1,0.5716102478752089,Medium,1
CCC,2014J,629822,Withdrawn,1,0.7961729168616728,High,1
CCC,2014J,630013,Fail,1,0.3776079944450699,Low,0
CCC,2014J,630073,Withdrawn,1,0.6365984884683538,High,1
CCC,2014J,630165,Withdrawn,1,0.5073371613451265,Medium,1
CCC,2014J,630177,Pass,0,0.4850451404662731,Medium,0
CCC,2014J,630200,Fail,1,0.6045223416592289,High,1
CCC,2014J,630430,Pass,0,0.27341989948478956,Low,0
CCC,2014J,630431,Fail,1,0.3548616978336958,Low,0
CCC,2014J,630452,Pass,0,0.46812805683410835,Medium,0
CCC,2014J,630467,Distinction,0,0.17164687496617628,Low,0
CCC,2014J,630479,Pass,0,0.34363150097736583,Low,0
CCC,2014J,630510,Withdrawn,1,0.9826008426165791,High,1
CCC,2014J,630519,Pass,0,0.1468548378357582,Low,0
CCC,2014J,630541,Withdrawn,1,0.9570526518488122,High,1
CCC,2014J,630891,Withdrawn,1,0.6797924022014621,High,1
CCC,2014J,630905,Distinction,0,0.158577159106995,Low,0
